Volatility 3 Framework 2.28.0

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter
4026531840	systemd-resolve	621	621	15	0x942270629100	AF_UNIX	STREAM	-	/run/systemd/resolve/io.systemd.Resolve	19026	-	-	LISTEN	-
4026531840	systemd-resolve	621	621	16	0x9422705e8cc0	AF_UNIX	STREAM	-	-	14999	/run/dbus/system_bus_socket	22309	ESTABLISHED	-
4026531840	cron	632	632	1	0x942270628440	AF_UNIX	STREAM	-	-	19061	/run/systemd/journal/stdout	15001	ESTABLISHED	-
4026531840	cron	632	632	2	0x942270628440	AF_UNIX	STREAM	-	-	19061	/run/systemd/journal/stdout	15001	ESTABLISHED	-
4026531840	cron	632	632	4	0x94227062c840	AF_UNIX	DGRAM	-	-	19068	/run/systemd/journal/dev-log	19847	UNCONNECTED	-
4026531840	dbus-daemon	634	634	1	0x94227062c400	AF_UNIX	STREAM	-	-	19064	/run/systemd/journal/stdout	15002	ESTABLISHED	-
4026531840	dbus-daemon	634	634	2	0x94227062c400	AF_UNIX	STREAM	-	-	19064	/run/systemd/journal/stdout	15002	ESTABLISHED	-
4026531840	dbus-daemon	634	634	3	0x942270494c80	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	21263	-	-	LISTEN	-
4026531840	dbus-daemon	634	634	5	0x942246d6b000	AF_NETLINK	RAW	NETLINK_AUDIT	-	0	group:0x00000000	0	UNCONNECTED	-
4026531840	dbus-daemon	634	634	6	0x942246b61540	AF_UNIX	DGRAM	-	-	22306	/run/systemd/journal/dev-log	19847	UNCONNECTED	-
4026531840	dbus-daemon	634	634	8	0x942246b64840	AF_UNIX	STREAM	-	-	22307	-	22308	ESTABLISHED	-
4026531840	dbus-daemon	634	634	9	0x942246b67b40	AF_UNIX	STREAM	-	-	22308	-	22307	ESTABLISHED	-
4026531840	dbus-daemon	634	634	10	0x9422705ef2c0	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22309	-	14999	ESTABLISHED	-
4026531840	dbus-daemon	634	634	11	0x942246b66e80	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22310	-	22261	ESTABLISHED	-
4026531840	dbus-daemon	634	634	12	0x94227062bfc0	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22311	-	19060	ESTABLISHED	-
4026531840	dbus-daemon	634	634	13	0x942270495940	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22312	-	21287	ESTABLISHED	-
4026531840	dbus-daemon	634	634	14	0x942246b63740	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22313	-	22294	ESTABLISHED	-
4026531840	dbus-daemon	634	634	15	0x942246b62200	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22356	-	22355	ESTABLISHED	-
4026531840	dbus-daemon	634	634	16	0x9422705ec840	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22376	-	15104	ESTABLISHED	-
4026531840	dbus-daemon	634	634	18	0x9422705ed940	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22393	-	15109	ESTABLISHED	-
4026531840	dbus-daemon	634	634	19	0x9422705eb300	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22401	-	15130	ESTABLISHED	-
4026531840	dbus-daemon	634	634	20	0x942251950000	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22415	-	22414	ESTABLISHED	-
4026531840	dbus-daemon	634	634	21	0x942270497b40	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	22468	-	21441	ESTABLISHED	-
4026531840	dbus-daemon	634	634	23	0x942270494840	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	25810	-	23110	ESTABLISHED	-
4026531840	irqbalance	640	640	1	0x942246b650c0	AF_UNIX	STREAM	-	-	22278	/run/systemd/journal/stdout	19074	ESTABLISHED	-
4026531840	irqbalance	640	640	2	0x942246b650c0	AF_UNIX	STREAM	-	-	22278	/run/systemd/journal/stdout	19074	ESTABLISHED	-
4026531840	irqbalance	640	640	5	0x9422705eaec0	AF_UNIX	STREAM	-	/run/irqbalance/irqbalance640.sock	15040	-	-	LISTEN	-
4026531840	gmain	640	644	1	0x942246b650c0	AF_UNIX	STREAM	-	-	22278	/run/systemd/journal/stdout	19074	ESTABLISHED	-
4026531840	gmain	640	644	2	0x942246b650c0	AF_UNIX	STREAM	-	-	22278	/run/systemd/journal/stdout	19074	ESTABLISHED	-
